4585.000000,902.450000
4590.000000,902.300000
4595.000000,902.150000
4600.000000,902.000000
4605.000000,901.850000
4610.000000,901.700000
4615.000000,901.550000
4620.000000,901.400000
4625.000000,901.250000
4630.000000,901.100000
4635.000000,900.950000
4640.000000,900.800000
4645.000000,900.650000
4650.000000,900.500000
4655.000000,900.350000
4660.000000,900.200000
4665.000000,900.050000
4670.000000,899.900000
4675.000000,899.750000
4680.000000,899.600000
4685.000000,899.450000
4690.000000,899.300000
4695.000000,899.150000
4700.000000,899.000000
4705.000000,898.850000
4710.000000,898.700000
4715.000000,898.550000
4720.000000,898.400000
4725.000000,898.250000
4730.000000,898.100000
4735.000000,897.950000
4740.000000,897.800000
4745.000000,897.650000
4750.000000,897.500000
4755.000000,897.350000
4760.000000,897.200000
4765.000000,897.050000
4770.000000,896.900000
4775.000000,896.750000
4780.000000,896.600000
4785.000000,896.450000
4790.000000,896.300000
4795.000000,896.150000
4800.000000,896.000000
4805.000000,895.850000
4810.000000,895.700000
4815.000000,895.550000
4820.000000,895.400000
4825.000000,895.250000
4830.000000,895.100000
4835.000000,894.950000
4840.000000,894.800000
4845.000000,894.650000
4850.000000,894.500000
4855.000000,894.350000
4860.000000,894.200000
4865.000000,894.050000
4870.000000,893.900000
4875.000000,893.750000
4880.000000,893.600000
4885.000000,893.450000
4890.000000,893.300000
4895.000000,893.150000
4900.000000,893.000000
4905.000000,892.850000
4910.000000,892.700000
4915.000000,892.550000
4920.000000,892.400000
4925.000000,892.250000
4930.000000,892.100000
4935.000000,891.950000
4940.000000,891.800000
4945.000000,891.650000
4950.000000,891.500000
4955.000000,891.350000
4960.000000,891.200000
4965.000000,891.050000
4970.000000,890.900000
4975.000000,890.750000
4980.000000,890.600000
4985.000000,890.450000
4990.000000,890.300000
4995.000000,890.150000
5000.000000,890.000000
